Mit fremden Federn schmücken;Sich mit den Leistungen anderer brüsten, fremde Leistungen als eigene ausgeben.;Bezieht sich auf Vögel, die sich mit den Federn anderer Vögel schmücken.;;;;;;;;;;;;;;;;;;;;;;;;;
Mit gleicher Münze heimzahlen;Sich rächen, Vergeltung üben.;Bezieht sich auf das Bezahlen mit der gleichen Münze, also eine gleiche Gegenleistung.;;;;;;;;;;;;;;;;;;;;;;;;;
Mit Hängen und Würgen;Mit allen Mitteln, gewaltsam.;Bezieht sich auf die Anwendung von Gewalt und Zwang.;;;;;;;;;;;;;;;;;;;;;;;;;
Mit jemandem ist nicht gut Kirschen essen;Mit jemandem ist schwer auszukommen, man kann sich nicht gut mit ihm verstehen.;Kirschenessen ist eine gemeinschaftliche Aktivität. Wenn es „nicht gut Kirschen essen“ ist, bedeutet es, dass die Gemeinschaft gestört ist.;;;;;;;;;;;;;;;;;;;;;;;;;
Mit offenem Visier;Offen und ehrlich, ohne etwas zu verbergen.;„Visier“ ist der bewegliche Teil eines Helms. Mit offenem Visier zeigte man sein Gesicht und seine Absichten offen.;;;;;;;;;;;;;;;;;;;;;;;;;
Mit seinem Latein am Ende sein;Nicht mehr weiterwissen, keine Lösung mehr haben.;„Latein“ stand früher für Bildung und Wissen. Wenn jemand „mit seinem Latein am Ende“ war, hatte er sein ganzes Wissen ausgeschöpft.;;;;;;;;;;;;;;;;;;;;;;;;;
Nadel im Heuhaufen suchen;Etwas Unmögliches suchen, eine aussichtslose Suche.;Bezieht sich auf die Schwierigkeit, eine Nadel in einem Heuhaufen zu finden.;;;;;;;;;;;;;;;;;;;;;;;;;
Nahe am Wasser gebaut sein;Emotional instabil, leicht zum Weinen neigen.;Bezieht sich auf Häuser, die nahe am Wasser gebaut sind und somit anfälliger für Schäden sind.;;;;;;;;;;;;;;;;;;;;;;;;;
Narrenfreiheit haben;Sich alles erlauben können, keine Konsequenzen fürchten müssen.;Bezieht sich auf die Narren im Mittelalter, die sich aufgrund ihrer Rolle am Hofe Freiheiten erlauben durften.;;;;;;;;;;;;;;;;;;;;;;;;;
Nicht lange fackeln;Nicht zögern, sofort handeln.;„Fackeln“ bedeutet hier „zögern“ oder „verzögern“.;;;;;;;;;;;;;;;;;;;;;;;;;
Nichts für ungut;Keine Beleidigung, bitte nicht übel nehmen.;Eine Entschuldigungsfloskel.;;;;;;;;;;;;;;;;;;;;;;;;;
Nicht von Pappe sein;Robust, widerstandsfähig, nicht leicht kaputt zu machen.;„Pappe“ steht hier für etwas Leichtes, Instabiles. Gegenteil: „aus massivem Holz“ oder „aus Stahl“.;;;;;;;;;;;;;;;;;;;;;;;;;
Ohren steif halten;Nicht aufgeben, standhaft bleiben, sich nicht entmutigen lassen.;Bezieht sich möglicherweise auf Pferde, die bei Gefahr die Ohren steif aufstellen.;;;;;;;;;;;;;;;;;;;;;;;;;
Paroli bieten;Sich verteidigen, Widerstand leisten, entgegnen.;Aus dem militärischen Bereich. „Parole“ war ein Losungswort. „Paroli bieten“ bedeutete, dem Gegner mit gleichen Mitteln zu begegnen.;;;;;;;;;;;;;;;;;;;;;;;;;
Pi mal Daumen;Ungefähr, geschätzt, nach Augenmaß.;Bezieht sich auf das Daumenpeilen in der Seefahrt oder beim Handwerk, um Entfernungen oder Maße grob zu schätzen.;;;;;;;;;;;;;;;;;;;;;;;;;
Polen ist offen;Die Situation ist unentschieden, es gibt verschiedene Möglichkeiten.;Bezieht sich auf die politische Situation Polens im 18. Jahrhundert, die von Instabilität und Einflussnahme ausländischer Mächte geprägt war.;;;;;;;;;;;;;;;;;;;;;;;;;
Qual der Wahl haben;Vor einer schwierigen Entscheidung zwischen mehreren guten Optionen stehen.;Drückt die Schwierigkeit aus, sich zwischen mehreren attraktiven Möglichkeiten zu entscheiden.;;;;;;;;;;;;;;;;;;;;;;;;;
Ross und Reiter nennen;Klartext reden, die Dinge beim Namen nennen, ohne Umschweife sprechen.;Bezieht sich auf das mittelalterliche Kriegswesen, wo man „Ross und Reiter“ identifizieren musste, um Freund und Feind zu unterscheiden.;;;;;;;;;;;;;;;;;;;;;;;;;
Salz in die Wunde streuen;Jemandes Leid noch verstärken, jemanden zusätzlich kränken.;Bezieht sich auf die schmerzhafte Erfahrung, Salz in eine offene Wunde zu bekommen.;;;;;;;;;;;;;;;;;;;;;;;;;
Schalk im Nacken haben;Schelmisch, neckisch, zu Streichen aufgelegt sein.;„Schalk“ bedeutet hier „Spaß“ oder „Unfug“.;;;;;;;;;;;;;;;;;;;;;;;;;
Schmutzige Wäsche waschen;Unangenehme Angelegenheiten öffentlich machen, Skandale aufdecken.;Bezieht sich auf das Waschen von schmutziger Wäsche, was traditionell im Privaten stattfand.;;;;;;;;;;;;;;;;;;;;;;;;;
Schnee von gestern;Veraltet, nicht mehr aktuell, irrelevant.;Bezieht sich auf Schnee, der schnell schmilzt und verschwindet.;;;;;;;;;;;;;;;;;;;;;;;;;
Schraube locker haben;Nicht ganz bei Verstand sein, etwas verrückt sein.;Bezieht sich auf eine lockere Schraube, die die Funktion eines Geräts beeinträchtigt.;;;;;;;;;;;;;;;;;;;;;;;;;
Schuss in den Ofen;Misserfolg, Fehlschlag.;Bezieht sich auf einen misslungenen Backvorgang, bei dem der „Schuss“ (das Backgut) im Ofen verbrannt oder nicht gar geworden ist.;;;;;;;;;;;;;;;;;;;;;;;;;
Schuster, bleib bei deinen Leisten;Sich auf seine Kompetenzen beschränken, sich nicht in fremde Angelegenheiten einmischen.;Diese Redewendung geht auf den römischen Geschichtsschreiber Plinius den Älteren zurück. Er berichtete von einem Schuster, der einen von ihm gemalten Schuh kritisierte. Daraufhin soll der Maler geantwortet haben: „Schuster, bleib bei deinem Leisten“ (lateinisch: „Ne supra crepidam sutor iudicaret“). Der Leisten ist das Werkzeug des Schusters.;;;;;;;;;;;;;;;;;;;;;;;;;
Schwein haben;Glück haben.;Im Mittelalter war das Schwein ein Zeichen für Wohlstand und Fruchtbarkeit. Bei Spielen und Verlosungen wurden oft Schweine als Preise vergeben. Wer ein Schwein gewann, hatte also großes Glück. Daher kommt die Redewendung.;;;;;;;;;;;;;;;;;;;;;;;;;
Seine Pappenheimer kennen;Seine Leute/Anhänger kennen, wissen, woran man bei ihnen ist.;Diese Redewendung geht auf Friedrich Schillers Drama „Wallensteins Tod“ zurück. Wallenstein sagt dort über seine Soldaten, die Pappenheimer Kürassiere: „Daran erkenn’ ich meine Pappenheimer.“ Er meint damit, dass er ihre Treue und Verlässlichkeit kennt. Später wandelte sich die Bedeutung hin zu einem allgemeineren Verständnis der Eigenarten von Personen.;;;;;;;;;;;;;;;;;;;;;;;;;
Sich aufs hohe Ross setzen;Sich arrogant und überheblich benehmen, sich über andere erheben.;Im Mittelalter ritten Ritter und Adlige auf großen, starken Pferden, während das gemeine Volk zu Fuß ging oder kleinere Tiere ritt. Das hohe Ross symbolisierte somit einen höheren sozialen Status.;;;;;;;;;;;;;;;;;;;;;;;;;
Sich aus dem Staub machen;Sich heimlich entfernen, fliehen.;Die Redewendung beschreibt bildhaft, wie jemand so schnell flieht, dass er Staub aufwirbelt.;;;;;;;;;;;;;;;;;;;;;;;;;
Sich die Sporen verdienen;Sich Anerkennung oder Auszeichnungen durch Leistung erwerben.;Im Mittelalter waren Sporen ein Zeichen des Rittertums. Ein Knappe musste sich durch Tapferkeit und Geschicklichkeit im Kampf die Sporen verdienen, um zum Ritter geschlagen zu werden.;;;;;;;;;;;;;;;;;;;;;;;;;
Sich wie gerädert fühlen;Völlig erschöpft, zerschlagen sein.;Das Rädern war eine grausame Hinrichtungsmethode im Mittelalter, bei der die Gliedmaßen des Verurteilten gebrochen und in die Speichen eines Rades geflochten wurden. Die Redewendung beschreibt den Zustand extremer körperlicher Erschöpfung.;;;;;;;;;;;;;;;;;;;;;;;;;
Im siebten Himmel sein;Sehr glücklich sein, im Zustand höchster Freude.;Die Vorstellung vom siebten Himmel stammt aus der antiken und mittelalterlichen Kosmologie. Man glaubte an mehrere Himmelssphären, wobei der siebte Himmel der höchste und somit der Ort des größten Glücks und der höchsten Vollkommenheit war.;;;;;;;;;;;;;;;;;;;;;;;;;
Spießrutenlauf;Jemand wird von mehreren Menschen scharf kritisiert;Der Spießrutenlauf war eine militärische Strafe. Der Verurteilte musste zwischen zwei Reihen von Soldaten hindurchlaufen, die ihn mit Spießen schlugen. Im übertragenen Sinne bedeutet es, eine schwierige Situation zu durchlaufen, in der man mit vielen negativen Reaktionen rechnen muss.;;;;;;;;;;;;;;;;;;;;;;;;;
Spreu vom Weize trennen;Das Wertlose vom Wertvollen scheiden, das Gute vom Schlechten unterscheiden, Wesentliches von Unwesentlichem trennen.;Diese Redewendung stammt aus der Landwirtschaft und der Bibel (Matthäus 3,12). Beim Dreschen des Getreides wird die Spreu (die leichten, wertlosen Hüllblätter der Getreidekörner) vom Weizen (den wertvollen Körnern) getrennt. Johannes der Täufer verwendete dieses Bild, um das Gericht Gottes zu beschreiben, bei dem die Guten von den Bösen getrennt werden.;;;;;;;;;;;;;;;;;;;;;;;;;
Stein und Bein schwören;Aufrichtig etwas beteuern, schwören;"Diese Redewendung stammt aus dem Mittelalter. ""Stein"" und ""Bein"" standen für die Unverrückbarkeit und Unverletzlichkeit des Eides. Man schwor also bei den festen und unbeweglichen Dingen (Stein) und dem eigenen Körper (Bein), um die Wahrhaftigkeit des Eides zu bekräftigen.";;;;;;;;;;;;;;;;;;;;;;;;;
Steinreich sein;Sehr viel Geld haben;Diese Redewendung ist eine Übertreibung. Steine haben im Allgemeinen keinen hohen materiellen Wert. Die Redewendung betont jedoch den extremen Reichtum, indem sie ihn mit einer immensen Menge an Steinen vergleicht.;;;;;;;;;;;;;;;;;;;;;;;;;
Süßholz raspeln;jemandem schmeicheln;"Süßholz (Lakritze) hat einen süßen Geschmack. ""Süßholz raspeln"" bedeutet, durch schmeichelnde Worte einen angenehmen Eindruck zu erwecken und jemanden gefügig zu machen.";;;;;;;;;;;;;;;;;;;;;;;;;
Tomaten auf den Augen;Etwas Offensichtliches nicht erkennen;Die genaue Herkunft ist nicht eindeutig geklärt. Eine mögliche Erklärung ist die Ähnlichkeit der roten Tomaten mit geröteten, entzündeten Augen, die das Sehen beeinträchtigen. Eine andere Theorie besagt, dass die Redewendung eine humorvolle Übertreibung darstellt, um auszudrücken, dass jemand so blind ist, als hätte er Tomaten vor den Augen.;;;;;;;;;;;;;;;;;;;;;;;;;
Torschlusspanik haben;Angst haben, eine Chance zu verpassen, sich unter Druck fühlen, etwas schnellstmöglich zu erreichen, bevor es zu spät ist.;"Diese Redewendung bezieht sich auf das Schließen der Stadttore in mittelalterlichen Städten. Wer es nicht rechtzeitig vor Torschluss in die Stadt schaffte, musste draußen bleiben und war möglicherweise Gefahren ausgesetzt. Im übertragenen Sinne beschreibt sie die Angst, eine Gelegenheit zu verpassen, bevor es ""zu spät"" ist.";;;;;;;;;;;;;;;;;;;;;;;;;
Über den grünen Klee loben;Jemanden übermäßig loben;"Die genaue Herkunft ist nicht sicher. ""Grüner Klee"" steht für üppiges Wachstum und Gedeihen. Die Redewendung könnte sich auf die Vorstellung beziehen, dass jemand so hoch gelobt wird, dass er metaphorisch ""über den grünen Klee"" hinauswächst.";;;;;;;;;;;;;;;;;;;;;;;;;
Über den Jordan gehen;Sterben;Diese Redewendung stammt aus der Bibel. Der Jordan ist der Fluss, den die Israeliten unter der Führung von Josua überqueren mussten, um ins Gelobte Land zu gelangen. Im übertragenen Sinne steht die Überquerung des Jordans für den Übergang vom Leben zum Tod.;;;;;;;;;;;;;;;;;;;;;;;;;
Über den Tellerrand schauen;Offen für Neues und Ungewohntes und weltoffen sein;Die Redewendung bezieht sich auf den buchstäblichen Tellerrand, der den Blick einschränkt. Wer nur auf seinen Teller schaut, sieht nur das, was direkt vor ihm liegt. Wer über den Tellerrand schaut, erweitert seinen Blickwinkel und entdeckt neue Möglichkeiten. Die Redewendung ist relativ modern und kam im 20. Jahrhundert auf.;;;;;;;;;;;;;;;;;;;;;;;;;
Über die Klinge springen lassen;Jemanden opfern, im Stich lassen, fallen lassen, um sich selbst zu retten oder einen Vorteil zu erlangen.;"Diese Redewendung stammt aus dem mittelalterlichen Gerichtswesen. Die Klinge bezog sich auf das Schwert des Henkers. ""Über die Klinge springen lassen"" bedeutete, jemanden dem Todesurteil auszuliefern. Im übertragenen Sinne bedeutet es, jemanden zu opfern, um eigene Interessen zu wahren.";;;;;;;;;;;;;;;;;;;;;;;;;
Über einen Kamm scheren;Alles ohne Unterschied, nicht differenziert behandeln;Diese Redewendung bezieht sich auf das Scheren von Schafen. Beim Scheren werden alle Schafe gleich behandelt, unabhängig von ihrer individuellen Beschaffenheit. Im übertragenen Sinne bedeutet es, dass keine differenzierte Betrachtung stattfindet und alle über den gleichen Kamm geschert werden.;;;;;;;;;;;;;;;;;;;;;;;;;
Um den heißen Brei herumreden;Nicht direkt über ein unangenehmes oder schwieriges Thema sprechen, ausweichende Antworten geben, sich vor einer klaren Aussage drücken.;"Die Redewendung bezieht sich auf die Vorstellung, dass man beim Essen von heißem Brei vorsichtig sein muss, um sich nicht zu verbrennen. Wer ""um den heißen Brei herumredet"", vermeidet es, sich direkt mit dem brennenden Thema auseinanderzusetzen.";;;;;;;;;;;;;;;;;;;;;;;;;
Unter aller Kanone;Miserabel, sehr schlecht;"Diese Redewendung stammt aus dem militärischen Bereich. ""Unter aller Kanone"" bedeutete ursprünglich, dass etwas so schlecht war, dass es nicht einmal für die Kanonen geeignet war, also nicht einmal für den geringsten militärischen Zweck taugte. Im übertragenen Sinne bedeutet es, dass etwas von extrem schlechter Qualität oder Beschaffenheit ist.";;;;;;;;;;;;;;;;;;;;;;;;;
Unter Dach und Fach bringen;Etwas erfolgreich abschließen, etwas in Sicherheit bringen;"Diese Redewendung stammt aus dem Bauwesen. Wenn ein Haus ""unter Dach und Fach"" war, bedeutete dies, dass das Dach gedeckt und die Wände fertiggestellt waren. Das Gebäude war somit vor Witterungseinflüssen geschützt und die Bauarbeiten waren im Wesentlichen abgeschlossen. Im übertragenen Sinne bedeutet es, dass etwas erfolgreich abgeschlossen und gesichert ist.";;;;;;;;;;;;;;;;;;;;;;;;;
Unter der Gürtellinie;Unfair, geschmacklos, unanständig;Diese Redewendung stammt aus dem Boxsport. Schläge unterhalb der Gürtellinie sind dort regelwidrig und gelten als unsportlich und unfair. Im übertragenen Sinne bedeutet es, dass jemand in einer Auseinandersetzung oder einem Streit unfaire oder verletzende Methoden anwendet.;;;;;;;;;;;;;;;;;;;;;;;;;
Unter die Haube kommen;Heiraten;"Im Mittelalter und der frühen Neuzeit trugen verheiratete Frauen oft eine Haube als Zeichen ihres verheirateten Standes. ""Unter die Haube kommen"" bedeutete also, den Status einer verheirateten Frau anzunehmen.";;;;;;;;;;;;;;;;;;;;;;;;;
Unter einer Decke stecken;In geheimen Einverständnis mit jemandem stehen;Die Redewendung bezieht sich auf die Vorstellung, dass sich zwei oder mehrere Personen unter einer Decke verstecken, um etwas zu verbergen oder im Verborgenen zu agieren. Sie impliziert eine heimliche und meist unredliche Zusammenarbeit.;;;;;;;;;;;;;;;;;;;;;;;;;
Unter ferner liefen;Zweitrangig, bedeutungslos;"Diese Redewendung stammt aus dem Pferderennsport. ""Unter ferner liefen"" bezeichnete die Pferde, die weit hinter den Siegern ins Ziel kamen und somit keine Rolle im Rennen spielten. Im übertragenen Sinne bedeutet es, dass jemand oder etwas keine Bedeutung oder Relevanz hat.";;;;;;;;;;;;;;;;;;;;;;;;;
Vom Leder ziehen;Schimpfen, wettern,;"Diese Redewendung stammt aus der Zeit, in der Waffen wie Schwerter oder Degen in Lederscheiden getragen wurden. ""Vom Leder ziehen"" bedeutete, die Waffe aus der Scheide zu ziehen und sich zum Kampf bereit zu machen. Im übertragenen Sinne bedeutet es, dass jemand verbal oder in anderer Form zum Angriff übergeht.";;;;;;;;;;;;;;;;;;;;;;;;;
Von allen guten Geistern verlassen;"Unfähig sein, klar zu denken oder vernünftig zu handeln; sich ungeschickt oder dumm anstellen.";Diese Redewendung stammt aus dem mittelalterlichen Volksglauben. Man glaubte, dass gute Geister die Menschen beschützten und ihnen halfen, kluge Entscheidungen zu treffen. Wenn jemand unvernünftig handelte, nahm man an, dass ihn diese guten Geister verlassen hätten und er nun schlechten Einflüssen ausgeliefert sei.;;;;;;;;;;;;;;;;;;;;;;;;;
Von Tuten und Blasen keine Ahnung haben;Inkompetent sein;"Diese Redewendung bezieht sich auf die Signalhörner und -instrumente (Tuten und Blasinstrumente) im Militär oder bei der Jagd. Wer ""von Tuten und Blasen keine Ahnung"" hatte, verstand die Signale nicht und war somit ungeeignet für diese Tätigkeiten. Die Redewendung übertrug sich dann auf allgemeine Unkenntnis.";;;;;;;;;;;;;;;;;;;;;;;;;
Vor die Hunde gehen;Ruiniert sein, zugrunde gehen, moralisch oder wirtschaftlich verkommen.;Diese Redewendung hat ihren Ursprung im Mittelalter. Hunde galten oft als unreine Tiere und Aasfresser. Wenn ein Tier verendete, wurde es oft den Hunden zum Fraß vorgeworfen. Die Redewendung beschreibt also den Zustand der völligen Wertlosigkeit und des Verfalls. Sie kann sich auf materielle Dinge (z.B. ein Unternehmen) oder auch auf Personen (moralischer Verfall) beziehen.;;;;;;;;;;;;;;;;;;;;;;;;;
Weiße Weste haben;Unschuldig sein;Im Mittelalter und der frühen Neuzeit trugen Richter und andere Amtspersonen oft dunkle oder schwarze Kleidung. Wer eine weiße Weste trug, signalisierte damit Reinheit und Unbeflecktheit. Die Redewendung übertrug sich dann auf den übertragenen Sinn der Unschuld.;;;;;;;;;;;;;;;;;;;;;;;;;
Wink mit dem Zaunpfahl;Überdeutlicher Hinweis;Die bildhafte Redewendung veranschaulicht, wie man jemanden auf etwas aufmerksam macht, indem man ihm einen sehr deutlichen Hinweis gibt – so deutlich, dass er ihn kaum übersehen kann, wie eben einen Wink mit einem Zaunpfahl (einem dicken, unübersehbaren Pfosten).;;;;;;;;;;;;;;;;;;;;;;;;;
Wolf im Schafspelz;Eine Person mit bösen Absichten;"Diese Redewendung stammt aus der Bibel (Matthäus 7,15): ""Hütet euch aber vor den falschen Propheten, die in Schafskleidern zu euch kommen, inwendig aber reißende Wölfe sind."" 1 Sie beschreibt die Täuschung, die von jemandem ausgeht, der sich hinter einer harmlosen Fassade verbirgt.";;;;;;;;;;;;;;;;;;;;;;;;;
Zapfenstreich;Zeitpunkt, an dem eine Feier aufhört;"Der Begriff stammt aus dem 16. Jahrhundert. ""Zapfen"" bezog sich auf den hölzernen Stöpsel, mit dem die Bierfässer in den Feldlagern verschlossen wurden. Der ""Streichen"" des Zapfens war das Signal, dass kein weiteres Bier mehr ausgeschenkt wurde und die Soldaten in ihre Unterkünfte zurückkehren mussten. Daraus entwickelte sich die heutige Bedeutung als Signal zum Ende des Tages oder einer Veranstaltung.";;;;;;;;;;;;;;;;;;;;;;;;;
Zeter und Mordio schreien;Lautstark protestieren, sich heftig beschweren, großen Aufruhr machen.;"""Zeter"" ist ein alter Ausruf des Schreckens oder der Verzweiflung, dessen genaue Herkunft unklar ist. ""Mordio"" ist eine Verballhornung von ""Mord"". Die Kombination der beiden Wörter verstärkt den Ausdruck des Entsetzens und der Empörung. Die Redewendung tauchte erstmals im 16. Jahrhundert auf und wurde besonders in der Studentensprache verwendet.";;;;;;;;;;;;;;;;;;;;;;;;;
Zu Kreuze kriechen;Sich demütig unterwerfen, um Vergebung bitten, klein beigeben.;Die Redewendung stammt aus dem mittelalterlichen Bußwesen. Büßer mussten sich im Rahmen ihrer Buße oft vor einem Kreuz niederwerfen oder sogar davor her kriechend Buße tun, um ihre Reue und Unterwerfung unter Gottes Willen auszudrücken. Diese körperliche Handlung symbolisierte Demut und Reue.;;;;;;;;;;;;;;;;;;;;;;;;;
Zwei Fliegen mit einer Klappe schlagen;Mit einer einzigen Handlung zwei Ziele erreichen, zwei Probleme auf einmal lösen.;Die bildhafte Redewendung ist seit dem 16. Jahrhundert belegt. Sie veranschaulicht auf drastische Weise, wie man mit einer einzigen Anstrengung einen doppelten Nutzen erzielen kann. Die Vorstellung, zwei Fliegen mit einer einzigen Klappe (einem Schlag) zu töten, verdeutlicht die Effizienz der Handlung.;;;;;;;;;;;;;;;;;;;;;;;;;
Zwischen den Zeilen lesen;Etwas nicht ausdrücklich Gesagtes, etwas verhüllt Ausgedrücktes erkennen;Die Redewendung entstand im 19. Jahrhundert im Zusammenhang mit der Interpretation von Texten, insbesondere der Bibel. Sie bezieht sich darauf, dass man nicht nur den wörtlichen Inhalt eines Textes betrachtet, sondern auch die impliziten Botschaften und Bedeutungen, die zwischen den geschriebenen Zeilen liegen. Sie wird heute auch im übertragenen Sinne für das Verstehen von nonverbaler Kommunikation oder versteckten Botschaften in Gesprächen verwendet.;;;;;;;;;;;;;;;;;;;;;;;;;
